TDA,NTCC,EP,L,C,CostoTotale,Energy,EnergyTC,CF,2,3,4,5,6,7,8,9,10,11,
1.000000,0.750000,0.208333,1.000000,0.050500,202.000000,1.000000,1.000000,0.401767,1,2,3,2,1,0,2,1,1,0,
1.000000,0.833333,0.189815,1.000000,0.050500,202.000000,1.000000,1.000000,0.414730,1,3,3,0,3,0,1,2,2,2,
1.000000,0.583333,0.180556,1.000000,0.050500,202.000000,1.000000,1.000000,0.362878,1,2,0,1,2,3,0,3,3,3,
1.000000,0.833333,0.134259,1.000000,0.250500,1002.000000,1.000000,1.000000,0.443619,2,4,2,3,3,0,3,0,1,1,
1.000000,0.916667,0.125000,1.000000,0.250500,1002.000000,1.000000,1.000000,0.458433,3,4,2,1,0,2,1,1,4,3,
1.000000,0.833333,0.212963,1.000000,0.050500,202.000000,1.000000,1.000000,0.419359,0,0,3,2,1,2,0,3,0,3,
1.000000,0.916667,0.199074,1.000000,0.225500,902.000000,1.000000,0.000654,0.268379,1,0,4,0,3,4,0,3,0,4,
1.000000,0.916667,0.212963,1.000000,0.250500,1002.000000,1.000000,1.000000,0.476026,1,3,3,3,1,0,1,4,3,2,
1.000000,0.583333,0.324074,1.000000,0.050250,201.000000,1.000000,1.000000,0.391531,0,0,0,3,2,3,0,0,2,2,
1.000000,0.750000,0.236111,1.000000,0.050500,202.000000,1.000000,1.000000,0.407322,0,0,2,0,1,2,1,3,0,1,
1.000000,0.750000,0.143519,1.000000,0.250500,1002.000000,1.000000,0.000562,0.228916,2,2,1,3,2,4,0,3,4,1,
1.000000,0.833333,0.287037,1.000000,0.225250,901.000000,1.000000,1.000000,0.469124,3,4,1,3,4,1,1,1,1,3,
1.000000,0.833333,0.148148,1.000000,0.250500,1002.000000,1.000000,1.000000,0.446396,3,1,4,3,3,2,0,0,2,1,
1.000000,0.916667,0.212963,1.000000,0.250250,1001.000000,1.000000,1.000000,0.475976,3,2,0,0,0,2,4,2,3,0,
1.000000,0.833333,0.171296,1.000000,0.250500,1002.000000,1.000000,1.000000,0.451026,3,1,1,2,1,0,3,2,1,4,
1.000000,0.916667,0.143519,1.000000,0.250500,1002.000000,1.000000,1.000000,0.462137,3,2,2,4,0,1,3,0,3,0,
1.000000,0.750000,0.240741,1.000000,0.250500,1002.000000,1.000000,0.000501,0.248348,3,1,2,3,3,4,3,0,2,3,
1.000000,0.666667,0.250000,1.000000,0.225500,902.000000,1.000000,1.000000,0.428433,0,2,4,2,4,2,4,2,4,1,
1.000000,0.750000,0.120370,1.000000,0.250500,1002.000000,1.000000,1.000000,0.424174,3,4,0,1,3,0,4,1,2,2,
1.000000,1.000000,0.259259,1.000000,0.225500,902.000000,1.000000,0.000617,0.297075,4,1,3,1,1,4,1,4,4,0,
1.000000,1.000000,0.125000,1.000000,0.250500,1002.000000,1.000000,0.000606,0.275221,2,1,4,3,0,4,0,0,3,2,
1.000000,0.666667,0.157407,1.000000,0.250500,1002.000000,1.000000,1.000000,0.414915,3,2,1,3,0,2,3,4,0,0,
1.000000,0.833333,0.208333,1.000000,0.250500,1002.000000,1.000000,1.000000,0.458433,1,4,3,1,1,0,2,4,4,1,
1.000000,0.833333,0.250000,1.000000,0.225500,902.000000,1.000000,1.000000,0.461767,1,4,0,0,4,0,1,2,0,0,
1.000000,0.916667,0.245370,1.000000,0.250500,1002.000000,1.000000,1.000000,0.482507,1,3,4,2,1,1,1,1,0,2,
1.000000,0.833333,0.180556,1.000000,0.250250,1001.000000,1.000000,0.000363,0.252900,4,3,1,2,1,4,2,4,3,4,
1.000000,0.833333,0.175926,1.000000,0.250500,1002.000000,1.000000,0.000599,0.252072,2,1,0,2,2,4,3,3,3,0,
1.000000,0.750000,0.203704,1.000000,0.225500,902.000000,1.000000,1.000000,0.435841,0,4,4,1,4,2,2,0,4,2,
1.000000,0.833333,0.134259,1.000000,0.250500,1002.000000,1.000000,0.000592,0.243737,4,3,2,1,0,4,2,0,0,3,
1.000000,0.750000,0.212963,1.000000,0.225500,902.000000,1.000000,1.000000,0.437693,4,2,4,1,2,1,0,2,2,1,
1.000000,0.916667,0.175926,1.000000,0.250500,1002.000000,1.000000,1.000000,0.468619,2,2,0,1,1,1,4,3,2,0,
1.000000,0.833333,0.157407,1.000000,0.250500,1002.000000,1.000000,1.000000,0.448248,3,3,0,0,4,0,1,4,2,1,
1.000000,0.833333,0.129630,1.000000,0.250500,1002.000000,1.000000,1.000000,0.442693,2,3,1,1,4,3,0,2,0,2,
1.000000,0.833333,0.125000,1.000000,0.250500,1002.000000,1.000000,1.000000,0.441767,3,4,1,0,3,2,2,4,3,1,
1.000000,0.750000,0.305555,1.000000,0.200500,802.000000,1.000000,1.000000,0.451211,4,1,4,4,1,1,1,0,0,4,
1.000000,0.833333,0.259259,1.000000,0.225250,901.000000,1.000000,0.000515,0.263672,1,4,2,4,2,4,4,2,1,1,
1.000000,0.750000,0.171296,1.000000,0.250500,1002.000000,1.000000,0.000552,0.234470,1,4,1,3,4,4,2,3,3,0,
1.000000,0.750000,0.148148,1.000000,0.250500,1002.000000,1.000000,1.000000,0.429730,4,4,1,4,3,0,2,1,0,2,
1.000000,0.833333,0.134259,1.000000,0.250500,1002.000000,1.000000,1.000000,0.443619,2,3,1,2,0,0,1,4,3,2,
1.000000,0.833333,0.217593,1.000000,0.250250,1001.000000,1.000000,1.000000,0.460235,1,4,1,2,4,2,3,4,1,1,
1.000000,0.833333,0.157407,1.000000,0.250500,1002.000000,1.000000,1.000000,0.448248,4,2,0,3,1,0,0,0,1,2,
1.000000,0.916667,0.152778,1.000000,0.250500,1002.000000,1.000000,1.000000,0.463989,2,1,0,0,3,2,1,4,2,1,
1.000000,1.000000,0.166667,1.000000,0.250500,1002.000000,1.000000,1.000000,0.483433,1,0,2,4,2,2,3,2,3,4,
1.000000,0.750000,0.402778,1.000000,0.025500,102.000000,1.000000,1.000000,0.435656,0,2,2,2,2,0,2,2,1,0,
1.000000,1.000000,0.111111,1.000000,0.250500,1002.000000,1.000000,1.000000,0.472322,4,0,3,2,3,1,4,1,2,3,
1.000000,0.666667,0.222222,1.000000,0.250500,1002.000000,1.000000,1.000000,0.427878,2,3,3,1,4,0,3,3,4,3,
1.000000,0.916667,0.166667,1.000000,0.250500,1002.000000,1.000000,1.000000,0.466767,4,4,1,1,1,0,4,0,3,2,
1.000000,0.916667,0.175926,1.000000,0.250500,1002.000000,1.000000,0.000498,0.268718,3,4,4,1,1,4,3,3,0,2,
1.000000,0.666667,0.175926,1.000000,0.250500,1002.000000,1.000000,1.000000,0.418619,1,4,3,0,1,2,2,1,2,2,
1.000000,0.750000,0.236111,1.000000,0.050500,202.000000,1.000000,1.000000,0.407322,0,2,3,3,0,0,3,1,2,3,
1.000000,0.833333,0.245370,1.000000,0.250250,1001.000000,1.000000,0.000380,0.265867,3,2,3,0,4,4,4,4,4,0,
1.000000,0.750000,0.310185,1.000000,0.250250,1001.000000,1.000000,1.000000,0.462087,1,1,1,4,1,2,4,3,4,1,
1.000000,0.833333,0.138889,1.000000,0.250500,1002.000000,1.000000,1.000000,0.444544,2,1,0,1,4,1,3,2,4,0,
1.000000,0.666667,0.152778,1.000000,0.250500,1002.000000,1.000000,0.000535,0.214096,3,3,3,1,0,4,2,4,0,2,
1.000000,0.666667,0.305556,1.000000,0.225500,902.000000,1.000000,1.000000,0.439544,1,1,3,3,3,1,0,4,1,1,
1.000000,0.583333,0.240741,1.000000,0.250250,1001.000000,1.000000,1.000000,0.414865,0,4,2,3,0,3,4,3,3,3,
1.000000,0.833333,0.185185,1.000000,0.250500,1002.000000,1.000000,1.000000,0.453804,0,1,3,0,2,0,4,1,0,4,
1.000000,0.583333,0.416667,1.000000,0.250250,1001.000000,1.000000,1.000000,0.450050,3,3,3,3,1,3,1,4,2,3,
1.000000,0.833333,0.185185,1.000000,0.250500,1002.000000,1.000000,1.000000,0.453804,0,4,2,0,2,2,3,3,2,1,
1.000000,0.833333,0.152778,1.000000,0.250500,1002.000000,1.000000,1.000000,0.447322,4,2,4,2,3,1,3,4,3,0,
1.000000,1.000000,0.134259,1.000000,0.250500,1002.000000,1.000000,1.000000,0.476952,1,3,3,4,4,2,2,0,1,4,
1.000000,0.750000,0.199074,1.000000,0.250500,1002.000000,1.000000,1.000000,0.439915,3,3,0,2,0,3,4,4,1,3,
1.000000,0.750000,0.291667,1.000000,0.025500,102.000000,1.000000,1.000000,0.413433,2,0,1,2,0,1,0,0,2,0,
1.000000,0.750000,0.259259,1.000000,0.050500,202.000000,1.000000,1.000000,0.411952,0,3,1,0,2,0,2,1,0,0,
1.000000,0.916667,0.129630,1.000000,0.250500,1002.000000,1.000000,0.000556,0.259470,2,1,4,3,3,4,1,0,0,4,
1.000000,0.750000,0.171296,1.000000,0.250500,1002.000000,1.000000,1.000000,0.434359,3,0,0,1,2,0,4,4,2,2,
1.000000,0.750000,0.175926,1.000000,0.250500,1002.000000,1.000000,1.000000,0.435285,0,2,0,1,4,0,3,2,3,3,
1.000000,0.916667,0.175926,1.000000,0.250500,1002.000000,1.000000,1.000000,0.468619,2,1,1,3,4,2,0,2,2,0,
1.000000,0.833333,0.125000,1.000000,0.250500,1002.000000,1.000000,0.000704,0.241907,1,2,0,3,1,4,0,0,4,2,
1.000000,0.750000,0.217593,1.000000,0.225500,902.000000,1.000000,1.000000,0.438619,4,1,1,2,2,1,2,0,0,0,
1.000000,1.000000,0.125000,1.000000,0.250500,1002.000000,1.000000,1.000000,0.475100,0,4,3,4,3,2,1,3,1,0,
1.000000,0.666667,0.245370,1.000000,0.250250,1001.000000,1.000000,1.000000,0.432457,0,0,4,3,3,0,2,4,3,3,
1.000000,1.000000,0.245370,1.000000,0.250250,1001.000000,1.000000,1.000000,0.499124,3,2,4,0,4,3,3,3,3,0,
1.000000,0.833333,0.245370,1.000000,0.250500,1002.000000,1.000000,0.000478,0.265936,1,1,4,4,2,4,4,3,4,0,
1.000000,0.833333,0.254630,1.000000,0.225500,902.000000,1.000000,1.000000,0.462693,0,2,2,4,0,1,0,2,2,0,
1.000000,0.750000,0.250000,1.000000,0.225250,901.000000,1.000000,0.000515,0.245153,1,2,4,2,4,4,1,2,4,1,
1.000000,0.916667,0.282407,1.000000,0.225500,902.000000,1.000000,0.000377,0.284990,4,2,2,4,2,4,0,1,4,2,
1.000000,0.500000,0.287037,1.000000,0.225250,901.000000,1.000000,0.000390,0.202536,3,4,4,3,1,4,4,3,1,3,
1.000000,0.833333,0.175926,1.000000,0.250250,1001.000000,1.000000,1.000000,0.451902,3,4,0,2,2,0,3,0,4,0,
1.000000,0.583333,0.194444,1.000000,0.225500,902.000000,1.000000,0.000633,0.200782,1,4,2,1,0,4,2,0,2,2,
1.000000,0.916667,0.199074,1.000000,0.250250,1001.000000,1.000000,1.000000,0.473198,2,3,3,1,1,1,2,2,4,4,
1.000000,0.750000,0.250000,1.000000,0.225500,902.000000,1.000000,0.000525,0.245205,2,2,0,2,2,4,4,0,4,1,
1.000000,0.833333,0.134259,1.000000,0.250500,1002.000000,1.000000,1.000000,0.443619,0,1,2,3,4,2,4,1,4,2,
1.000000,0.666667,0.212963,1.000000,0.250500,1002.000000,1.000000,1.000000,0.426026,0,4,2,1,2,3,2,0,2,2,
1.000000,0.833333,0.268518,1.000000,0.250250,1001.000000,1.000000,1.000000,0.470420,1,4,1,1,3,3,3,3,1,2,
1.000000,0.500000,0.379630,1.000000,0.025500,102.000000,1.000000,1.000000,0.381026,1,1,0,3,1,1,0,1,3,1,
1.000000,0.833333,0.194444,1.000000,0.250500,1002.000000,1.000000,1.000000,0.455656,0,0,0,2,1,3,2,4,0,1,
1.000000,0.833333,0.171296,1.000000,0.225500,902.000000,1.000000,1.000000,0.446026,3,1,0,4,4,3,0,4,3,1,
1.000000,0.666667,0.342593,1.000000,0.225250,901.000000,1.000000,1.000000,0.446902,2,4,4,4,4,1,1,1,4,1,
1.000000,0.833333,0.171296,1.000000,0.250500,1002.000000,1.000000,1.000000,0.451026,3,4,1,0,3,3,0,2,4,0,
1.000000,0.666667,0.407407,1.000000,0.250250,1001.000000,1.000000,1.000000,0.464865,3,4,3,3,3,3,3,0,4,2,
1.000000,0.666667,0.282407,1.000000,0.250250,1001.000000,1.000000,1.000000,0.439865,1,1,3,1,3,3,2,1,4,3,
1.000000,0.750000,0.282407,1.000000,0.225250,901.000000,1.000000,1.000000,0.451531,2,4,2,0,0,2,0,0,4,4,
1.000000,0.666667,0.250000,1.000000,0.225500,902.000000,1.000000,0.000802,0.228594,1,4,0,1,2,4,1,2,1,1,
1.000000,0.833333,0.171296,1.000000,0.250500,1002.000000,1.000000,1.000000,0.451026,1,3,4,0,1,2,0,0,0,4,
1.000000,1.000000,0.143519,1.000000,0.250500,1002.000000,1.000000,1.000000,0.478804,3,4,1,0,0,1,4,2,1,0,
1.000000,0.666667,0.282407,1.000000,0.250500,1002.000000,1.000000,1.000000,0.439915,4,4,4,4,1,3,0,4,0,2,
1.000000,0.833333,0.208333,1.000000,0.250250,1001.000000,1.000000,1.000000,0.458383,0,2,0,0,2,3,4,4,3,0,
1.000000,0.916667,0.273148,1.000000,0.050500,202.000000,1.000000,1.000000,0.448063,0,1,1,1,3,3,2,2,1,1,
1.000000,0.750000,0.203704,1.000000,0.225500,902.000000,1.000000,1.000000,0.435841,2,0,2,1,4,0,1,0,0,1,
1.000000,0.666667,0.314815,1.000000,0.250500,1002.000000,1.000000,1.000000,0.446396,2,0,3,4,2,2,2,2,1,2,
1.000000,0.833333,0.111111,1.000000,0.250500,1002.000000,1.000000,1.000000,0.438989,4,4,3,2,0,1,1,3,0,2,
1.000000,0.833333,0.194444,1.000000,0.250250,1001.000000,1.000000,1.000000,0.455606,1,4,2,3,2,3,4,3,3,4,
1.000000,0.916667,0.129630,1.000000,0.250500,1002.000000,1.000000,0.000511,0.259462,4,2,1,0,3,4,4,2,3,1,
1.000000,0.583333,0.337963,1.000000,0.225500,902.000000,1.000000,1.000000,0.429359,4,4,2,2,1,2,0,2,2,2,
1.000000,0.750000,0.175926,1.000000,0.250500,1002.000000,1.000000,1.000000,0.435285,1,3,1,3,4,0,2,3,3,2,
1.000000,0.833333,0.175926,1.000000,0.250500,1002.000000,1.000000,1.000000,0.451952,4,0,2,2,0,0,3,4,0,1,
1.000000,0.666667,0.250000,1.000000,0.250250,1001.000000,1.000000,0.000417,0.233467,2,4,2,4,4,4,2,1,3,1,
1.000000,0.916667,0.138889,1.000000,0.250500,1002.000000,1.000000,1.000000,0.461211,1,0,2,2,0,1,3,4,1,3,
1.000000,0.583333,0.226852,1.000000,0.250500,1002.000000,1.000000,1.000000,0.412137,2,2,3,1,4,3,3,3,0,3,
1.000000,0.750000,0.138889,1.000000,0.250500,1002.000000,1.000000,1.000000,0.427878,1,2,0,4,4,1,0,3,4,3,
1.000000,0.916667,0.259259,1.000000,0.225500,902.000000,1.000000,1.000000,0.480285,4,0,0,1,0,1,4,0,0,2,
1.000000,0.916667,0.138889,1.000000,0.250500,1002.000000,1.000000,1.000000,0.461211,3,4,4,2,0,1,2,4,1,2,
1.000000,0.833333,0.194444,1.000000,0.250500,1002.000000,1.000000,1.000000,0.455656,2,2,2,4,3,1,0,0,1,2,
1.000000,0.750000,0.203704,1.000000,0.225500,902.000000,1.000000,1.000000,0.435841,1,0,2,1,4,2,2,0,2,0,
1.000000,0.916667,0.162037,1.000000,0.250500,1002.000000,1.000000,1.000000,0.465841,3,3,4,2,0,0,3,4,4,1,
1.000000,0.666667,0.212963,1.000000,0.250500,1002.000000,1.000000,0.000546,0.226135,4,3,4,1,0,4,4,2,0,0,
1.000000,0.666667,0.212963,1.000000,0.250250,1001.000000,1.000000,1.000000,0.425976,4,1,2,2,4,3,1,2,4,4,
1.000000,0.750000,0.199074,1.000000,0.250500,1002.000000,1.000000,0.000521,0.240019,2,2,2,1,1,4,3,2,0,4,
1.000000,0.916667,0.148148,1.000000,0.250500,1002.000000,1.000000,1.000000,0.463063,3,4,0,4,2,0,1,3,4,3,
1.000000,0.833333,0.175926,1.000000,0.250500,1002.000000,1.000000,1.000000,0.451952,0,4,4,0,1,3,3,4,2,4,
1.000000,0.833333,0.175926,1.000000,0.250500,1002.000000,1.000000,1.000000,0.451952,3,1,3,2,0,0,3,3,4,1,
1.000000,0.750000,0.277778,1.000000,0.250500,1002.000000,1.000000,1.000000,0.455656,0,4,0,0,4,0,2,0,3,1,
1.000000,0.750000,0.208333,1.000000,0.225500,902.000000,1.000000,1.000000,0.436767,3,1,0,4,1,3,4,4,3,4,
1.000000,0.916667,0.166667,1.000000,0.250500,1002.000000,1.000000,1.000000,0.466767,1,3,2,4,3,2,1,3,3,0,
1.000000,0.750000,0.157407,1.000000,0.250500,1002.000000,1.000000,1.000000,0.431581,4,3,0,2,0,1,2,2,3,2,
1.000000,0.666667,0.208333,1.000000,0.050500,202.000000,1.000000,1.000000,0.385100,0,3,0,3,2,1,1,3,3,1,
1.000000,0.583333,0.296296,1.000000,0.225250,901.000000,1.000000,1.000000,0.420976,4,4,2,2,0,2,4,2,0,2,
1.000000,0.916667,0.166667,1.000000,0.250500,1002.000000,1.000000,1.000000,0.466767,2,0,2,4,4,2,0,1,1,3,
1.000000,0.916667,0.180556,1.000000,0.250500,1002.000000,1.000000,1.000000,0.469544,0,2,1,1,0,0,4,3,1,2,
1.000000,0.750000,0.143519,1.000000,0.250500,1002.000000,1.000000,0.000572,0.228918,2,0,3,1,2,4,3,2,1,3,
1.000000,0.750000,0.175926,1.000000,0.250500,1002.000000,1.000000,0.000741,0.235433,1,0,0,1,0,4,3,2,2,2,
1.000000,0.916667,0.175926,1.000000,0.250500,1002.000000,1.000000,1.000000,0.468619,3,0,4,1,1,1,2,2,1,0,
1.000000,0.666667,0.203704,1.000000,0.250250,1001.000000,1.000000,1.000000,0.424124,0,3,0,0,4,3,4,4,2,2,
1.000000,0.750000,0.222222,1.000000,0.250500,1002.000000,1.000000,1.000000,0.444544,3,3,3,0,1,0,0,0,4,2,
1.000000,0.833333,0.162037,1.000000,0.250500,1002.000000,1.000000,1.000000,0.449174,4,2,2,3,4,0,1,3,3,4,
1.000000,0.750000,0.208333,1.000000,0.250500,1002.000000,1.000000,0.000670,0.241901,3,0,3,3,0,4,3,2,1,0,
1.000000,0.416667,0.370370,1.000000,0.225250,901.000000,1.000000,1.000000,0.402457,4,4,1,4,4,2,1,1,4,1,
1.000000,0.833333,0.208333,1.000000,0.050500,202.000000,1.000000,1.000000,0.418433,1,3,3,0,3,2,1,1,2,1,
1.000000,0.750000,0.171296,1.000000,0.250500,1002.000000,1.000000,1.000000,0.434359,1,0,3,1,1,3,2,4,2,3,
1.000000,0.666667,0.222222,1.000000,0.250250,1001.000000,1.000000,0.000450,0.227918,2,2,2,3,3,4,2,0,0,4,
1.000000,0.833333,0.185185,1.000000,0.250250,1001.000000,1.000000,1.000000,0.453754,1,3,2,4,4,3,4,2,4,1,
1.000000,0.583333,0.240741,1.000000,0.225500,902.000000,1.000000,1.000000,0.409915,3,0,4,3,3,0,3,1,1,1,
1.000000,0.750000,0.254630,1.000000,0.225500,902.000000,1.000000,1.000000,0.446026,4,3,0,4,3,3,3,1,3,0,
1.000000,0.833333,0.180556,1.000000,0.250500,1002.000000,1.000000,1.000000,0.452878,2,1,4,4,3,0,4,2,2,4,
1.000000,0.833333,0.236111,1.000000,0.050500,202.000000,1.000000,1.000000,0.423989,0,2,1,1,0,0,3,3,1,0,
1.000000,0.666667,0.185185,1.000000,0.250500,1002.000000,1.000000,0.000839,0.220638,1,2,3,1,1,4,0,1,2,0,
1.000000,0.833333,0.185185,1.000000,0.250500,1002.000000,1.000000,1.000000,0.453804,2,4,2,3,0,2,3,0,1,2,
1.000000,0.750000,0.189815,1.000000,0.250500,1002.000000,1.000000,1.000000,0.438063,1,1,4,2,0,1,4,3,1,2,
1.000000,0.833333,0.166667,1.000000,0.250500,1002.000000,1.000000,1.000000,0.450100,3,3,2,4,4,3,0,1,0,2,
1.000000,0.833333,0.226852,1.000000,0.050500,202.000000,1.000000,1.000000,0.422137,2,2,1,1,2,3,0,2,3,1,
1.000000,0.833333,0.148148,1.000000,0.250500,1002.000000,1.000000,0.000613,0.246519,4,1,2,0,1,4,1,0,3,4,
1.000000,0.750000,0.375000,1.000000,0.025500,102.000000,1.000000,1.000000,0.430100,0,1,2,2,2,2,0,2,0,2,
1.000000,0.833333,0.138889,1.000000,0.250500,1002.000000,1.000000,1.000000,0.444544,4,4,1,2,2,3,3,2,0,1,
1.000000,0.666667,0.222222,1.000000,0.250500,1002.000000,1.000000,1.000000,0.427878,3,1,3,3,1,1,2,4,1,0,
1.000000,0.750000,0.171296,1.000000,0.225500,902.000000,1.000000,1.000000,0.429359,4,3,4,1,0,3,0,3,1,1,
1.000000,0.666667,0.222222,1.000000,0.250250,1001.000000,1.000000,1.000000,0.427828,2,2,0,4,2,3,4,0,2,0,
1.000000,0.833333,0.194444,1.000000,0.225500,902.000000,1.000000,1.000000,0.450656,3,1,1,3,4,0,4,1,4,3,
1.000000,0.833333,0.171296,1.000000,0.250500,1002.000000,1.000000,0.000434,0.251113,4,3,1,0,0,4,3,2,4,4,
1.000000,0.833333,0.180556,1.000000,0.250500,1002.000000,1.000000,1.000000,0.452878,0,1,4,1,2,1,1,2,3,3,
1.000000,0.833333,0.222222,1.000000,0.225500,902.000000,1.000000,1.000000,0.456211,2,1,1,0,2,0,2,1,4,2,
1.000000,0.833333,0.166667,1.000000,0.250250,1001.000000,1.000000,1.000000,0.450050,4,0,0,3,0,2,4,3,2,3,
1.000000,0.916667,0.175926,1.000000,0.225500,902.000000,1.000000,0.000802,0.263779,0,2,1,4,0,4,2,1,1,0,
1.000000,0.666667,0.203704,1.000000,0.250500,1002.000000,1.000000,1.000000,0.424174,2,0,1,0,2,0,3,0,2,4,
1.000000,0.916667,0.194444,1.000000,0.250250,1001.000000,1.000000,1.000000,0.472272,4,3,4,1,3,1,1,2,4,3,
1.000000,0.916667,0.143519,1.000000,0.250500,1002.000000,1.000000,1.000000,0.462137,2,4,0,4,0,1,0,2,4,3,
1.000000,0.916667,0.125000,1.000000,0.250500,1002.000000,1.000000,1.000000,0.458433,2,3,0,1,4,2,1,2,4,0,
1.000000,1.000000,0.143518,1.000000,0.250500,1002.000000,1.000000,1.000000,0.478804,1,0,4,2,2,2,3,3,0,4,
1.000000,0.750000,0.250000,1.000000,0.250500,1002.000000,1.000000,1.000000,0.450100,1,2,1,3,3,1,4,0,1,1,
1.000000,0.666667,0.254630,1.000000,0.250500,1002.000000,1.000000,1.000000,0.434359,3,3,4,3,1,0,3,3,2,2,
1.000000,0.833333,0.175926,1.000000,0.250500,1002.000000,1.000000,1.000000,0.451952,0,0,3,4,4,2,4,4,2,1,
1.000000,0.916667,0.152778,1.000000,0.250500,1002.000000,1.000000,0.000582,0.264105,4,3,0,2,3,4,0,0,4,1,
1.000000,0.833333,0.208333,1.000000,0.050500,202.000000,1.000000,1.000000,0.418433,1,3,2,0,3,3,1,1,3,0,
1.000000,0.833333,0.101852,1.000000,0.250500,1002.000000,1.000000,1.000000,0.437137,1,4,3,1,0,2,3,4,2,0,
1.000000,0.666667,0.268518,1.000000,0.050500,202.000000,1.000000,1.000000,0.397137,0,3,0,1,0,3,2,0,0,1,
1.000000,0.916667,0.171296,1.000000,0.250500,1002.000000,1.000000,1.000000,0.467693,4,1,1,1,4,2,4,2,3,0,
1.000000,0.833333,0.162037,1.000000,0.250500,1002.000000,1.000000,1.000000,0.449174,2,4,1,2,2,1,0,0,3,4,
1.000000,0.833333,0.138889,1.000000,0.250500,1002.000000,1.000000,0.000596,0.244664,2,3,4,4,1,4,0,3,1,0,
1.000000,0.666667,0.189815,1.000000,0.050500,202.000000,1.000000,1.000000,0.381396,2,0,2,0,1,1,2,3,3,3,
1.000000,0.583333,0.402778,1.000000,0.025500,102.000000,1.000000,1.000000,0.402322,0,2,2,1,0,0,2,2,2,2,
1.000000,0.666667,0.263889,1.000000,0.250250,1001.000000,1.000000,0.000690,0.236299,1,2,1,2,1,4,1,1,3,4,
1.000000,0.750000,0.180556,1.000000,0.250500,1002.000000,1.000000,1.000000,0.436211,2,2,0,1,2,3,4,2,3,4,
1.000000,0.750000,0.162037,1.000000,0.250500,1002.000000,1.000000,1.000000,0.432507,0,3,3,4,1,3,1,4,2,4,
1.000000,0.833333,0.152778,1.000000,0.250500,1002.000000,1.000000,0.000474,0.247417,1,0,3,4,2,4,4,0,3,4,
1.000000,1.000000,0.157407,1.000000,0.250500,1002.000000,1.000000,1.000000,0.481581,0,2,1,2,3,0,0,4,2,1,
1.000000,0.916667,0.180556,1.000000,0.250250,1001.000000,1.000000,1.000000,0.469494,3,2,4,1,2,1,2,3,2,4,
1.000000,0.916667,0.231482,1.000000,0.250250,1001.000000,1.000000,0.000619,0.279803,4,0,0,2,2,4,2,3,0,0,
1.000000,0.750000,0.236111,1.000000,0.250500,1002.000000,1.000000,1.000000,0.447322,2,0,2,3,2,2,3,4,1,3,
1.000000,0.833333,0.138889,1.000000,0.250500,1002.000000,1.000000,1.000000,0.444544,0,1,0,2,4,2,0,3,3,4,
1.000000,0.833333,0.143519,1.000000,0.250500,1002.000000,1.000000,1.000000,0.445470,3,2,1,0,0,3,4,4,1,4,
1.000000,0.833333,0.166667,1.000000,0.250500,1002.000000,1.000000,1.000000,0.450100,4,0,1,3,0,3,2,1,0,0,
1.000000,0.666667,0.240741,1.000000,0.250500,1002.000000,1.000000,1.000000,0.431581,4,0,3,4,4,2,4,4,1,2,
1.000000,0.833333,0.120370,1.000000,0.250500,1002.000000,1.000000,0.000582,0.240957,0,1,4,2,1,4,0,2,3,4,
1.000000,0.583333,0.375000,1.000000,0.225500,902.000000,1.000000,1.000000,0.436767,4,4,4,0,4,0,4,3,1,4,
1.000000,0.916667,0.189815,1.000000,0.250500,1002.000000,1.000000,1.000000,0.471396,3,0,1,1,1,3,1,0,4,2,
1.000000,0.666667,0.148148,1.000000,0.250500,1002.000000,1.000000,1.000000,0.413063,2,0,3,2,2,1,3,4,0,4,
1.000000,0.833333,0.199074,1.000000,0.250500,1002.000000,1.000000,1.000000,0.456581,3,4,3,0,0,3,2,1,1,3,
1.000000,0.750000,0.175926,1.000000,0.250500,1002.000000,1.000000,1.000000,0.435285,2,2,0,3,0,3,3,1,4,3,
1.000000,0.666667,0.314815,1.000000,0.050250,201.000000,1.000000,1.000000,0.406346,3,3,3,3,2,2,1,1,1,2,
1.000000,1.000000,0.148148,1.000000,0.250500,1002.000000,1.000000,1.000000,0.479730,0,2,1,3,2,3,3,4,4,2,
1.000000,0.833333,0.208333,1.000000,0.250500,1002.000000,1.000000,1.000000,0.458433,4,1,1,1,2,1,4,0,3,0,
1.000000,0.833333,0.157407,1.000000,0.250500,1002.000000,1.000000,1.000000,0.448248,3,3,4,3,2,1,0,0,4,2,
1.000000,0.750000,0.222222,1.000000,0.250500,1002.000000,1.000000,1.000000,0.444544,2,4,4,1,0,3,4,0,4,4,
1.000000,0.666667,0.236111,1.000000,0.250500,1002.000000,1.000000,0.000450,0.230746,4,3,2,0,1,4,2,2,2,2,
1.000000,0.916667,0.134259,1.000000,0.250500,1002.000000,1.000000,0.000677,0.260421,3,0,0,4,1,4,2,1,0,2,
1.000000,0.833333,0.175926,1.000000,0.250500,1002.000000,1.000000,1.000000,0.451952,3,2,1,4,3,3,2,0,1,1,
1.000000,0.916667,0.166667,1.000000,0.250500,1002.000000,1.000000,1.000000,0.466767,1,0,1,0,3,2,0,2,0,4,
1.000000,0.666667,0.277778,1.000000,0.225500,902.000000,1.000000,1.000000,0.433989,4,0,1,4,4,2,4,1,4,1,
